cohort,family,case,pass,false_causal_consolidation,retraction_ok,legacy_injection_accepted,tampered_binding_accepted,event_chain_ok,invariant_ok,detail
PRIMARY,M10,31,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,32,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,33,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,34,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,35,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,36,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,37,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,38,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,39,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,40,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,41,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,42,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,43,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,44,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,45,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,46,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,47,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,48,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,49,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,50,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,51,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,52,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,53,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,54,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,55,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,56,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,57,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,58,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,59,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,60,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,61,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,62,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,63,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,64,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,65,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,66,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,67,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,68,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,69,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,70,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,71,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,72,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,73,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,74,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,75,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,76,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,77,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,78,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,79,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,80,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,81,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,82,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,83,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,84,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,85,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,86,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,87,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,88,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,89,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,90,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,91,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,92,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,93,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,94,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,95,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,96,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,97,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,98,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,99,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,100,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,101,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,102,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,103,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,104,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,105,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,106,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,107,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,108,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,109,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,110,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,111,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,112,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,113,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,114,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,115,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,116,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,117,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,118,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,119,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,120,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,121,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,122,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,123,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,124,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,125,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,126,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,127,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M11,0,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,1,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,2,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,3,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,4,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,5,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,6,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,7,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,8,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,9,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,10,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,11,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,12,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,13,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,14,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,15,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,16,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,17,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,18,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,19,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,20,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,21,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,22,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,23,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,24,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,25,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,26,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,27,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,28,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,29,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,30,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,31,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,32,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,33,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,34,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,35,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,36,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,37,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,38,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,39,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,40,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,41,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,42,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,43,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,44,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,45,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,46,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,47,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,48,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,49,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,50,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,51,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,52,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,53,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,54,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,55,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,56,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,57,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,58,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,59,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,60,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,61,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,62,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,63,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,64,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,65,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,66,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,67,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,68,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,69,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,70,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,71,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,72,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,73,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,74,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,75,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,76,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,77,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,78,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,79,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,80,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,81,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,82,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,83,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,84,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,85,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,86,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,87,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,88,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,89,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,90,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,91,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,92,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,93,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,94,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,95,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,96,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,97,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,98,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,99,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,100,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,101,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,102,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,103,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,104,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,105,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,106,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,107,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,108,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,109,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,110,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,111,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,112,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,113,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,114,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,115,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,116,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,117,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,118,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,119,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,120,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,121,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,122,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,123,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,124,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,125,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,126,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
PRIMARY,M11,127,1,0,,,,1,1,"old=PREDICTIVE,new=INTERVENTION_SUPPORTED"
REPLICATION,M0,0,1,0,,,,1,1,ACTIVE
REPLICATION,M0,1,1,0,,,,1,1,ACTIVE
REPLICATION,M0,2,1,0,,,,1,1,ACTIVE
REPLICATION,M0,3,1,0,,,,1,1,ACTIVE
REPLICATION,M0,4,1,0,,,,1,1,ACTIVE
REPLICATION,M0,5,1,0,,,,1,1,ACTIVE
REPLICATION,M0,6,1,0,,,,1,1,ACTIVE
REPLICATION,M0,7,1,0,,,,1,1,ACTIVE
REPLICATION,M0,8,1,0,,,,1,1,ACTIVE
REPLICATION,M0,9,1,0,,,,1,1,ACTIVE
REPLICATION,M0,10,1,0,,,,1,1,ACTIVE
REPLICATION,M0,11,1,0,,,,1,1,ACTIVE
REPLICATION,M0,12,1,0,,,,1,1,ACTIVE
REPLICATION,M0,13,1,0,,,,1,1,ACTIVE
REPLICATION,M0,14,1,0,,,,1,1,ACTIVE
REPLICATION,M0,15,1,0,,,,1,1,ACTIVE
REPLICATION,M0,16,1,0,,,,1,1,ACTIVE
REPLICATION,M0,17,1,0,,,,1,1,ACTIVE
REPLICATION,M0,18,1,0,,,,1,1,ACTIVE
REPLICATION,M0,19,1,0,,,,1,1,ACTIVE
REPLICATION,M0,20,1,0,,,,1,1,ACTIVE
REPLICATION,M0,21,1,0,,,,1,1,ACTIVE
REPLICATION,M0,22,1,0,,,,1,1,ACTIVE
REPLICATION,M0,23,1,0,,,,1,1,ACTIVE
REPLICATION,M0,24,1,0,,,,1,1,ACTIVE
REPLICATION,M0,25,1,0,,,,1,1,ACTIVE
REPLICATION,M0,26,1,0,,,,1,1,ACTIVE
REPLICATION,M0,27,1,0,,,,1,1,ACTIVE
REPLICATION,M0,28,1,0,,,,1,1,ACTIVE
REPLICATION,M0,29,1,0,,,,1,1,ACTIVE
REPLICATION,M0,30,1,0,,,,1,1,ACTIVE
REPLICATION,M0,31,1,0,,,,1,1,ACTIVE
REPLICATION,M0,32,1,0,,,,1,1,ACTIVE
REPLICATION,M0,33,1,0,,,,1,1,ACTIVE
REPLICATION,M0,34,1,0,,,,1,1,ACTIVE
REPLICATION,M0,35,1,0,,,,1,1,ACTIVE
REPLICATION,M0,36,1,0,,,,1,1,ACTIVE
REPLICATION,M0,37,1,0,,,,1,1,ACTIVE
REPLICATION,M0,38,1,0,,,,1,1,ACTIVE
REPLICATION,M0,39,1,0,,,,1,1,ACTIVE
REPLICATION,M0,40,1,0,,,,1,1,ACTIVE
REPLICATION,M0,41,1,0,,,,1,1,ACTIVE
REPLICATION,M0,42,1,0,,,,1,1,ACTIVE
REPLICATION,M0,43,1,0,,,,1,1,ACTIVE
REPLICATION,M0,44,1,0,,,,1,1,ACTIVE
REPLICATION,M0,45,1,0,,,,1,1,ACTIVE
REPLICATION,M0,46,1,0,,,,1,1,ACTIVE
REPLICATION,M0,47,1,0,,,,1,1,ACTIVE
REPLICATION,M0,48,1,0,,,,1,1,ACTIVE
REPLICATION,M0,49,1,0,,,,1,1,ACTIVE
REPLICATION,M0,50,1,0,,,,1,1,ACTIVE
REPLICATION,M0,51,1,0,,,,1,1,ACTIVE
REPLICATION,M0,52,1,0,,,,1,1,ACTIVE
REPLICATION,M0,53,1,0,,,,1,1,ACTIVE
REPLICATION,M0,54,1,0,,,,1,1,ACTIVE
REPLICATION,M0,55,1,0,,,,1,1,ACTIVE
REPLICATION,M0,56,1,0,,,,1,1,ACTIVE
REPLICATION,M0,57,1,0,,,,1,1,ACTIVE
REPLICATION,M0,58,1,0,,,,1,1,ACTIVE
REPLICATION,M0,59,1,0,,,,1,1,ACTIVE
REPLICATION,M0,60,1,0,,,,1,1,ACTIVE
REPLICATION,M0,61,1,0,,,,1,1,ACTIVE
REPLICATION,M0,62,1,0,,,,1,1,ACTIVE
REPLICATION,M0,63,1,0,,,,1,1,ACTIVE
REPLICATION,M0,64,1,0,,,,1,1,ACTIVE
REPLICATION,M0,65,1,0,,,,1,1,ACTIVE
REPLICATION,M0,66,1,0,,,,1,1,ACTIVE
REPLICATION,M0,67,1,0,,,,1,1,ACTIVE
REPLICATION,M0,68,1,0,,,,1,1,ACTIVE
REPLICATION,M0,69,1,0,,,,1,1,ACTIVE
REPLICATION,M0,70,1,0,,,,1,1,ACTIVE
REPLICATION,M0,71,1,0,,,,1,1,ACTIVE
REPLICATION,M0,72,1,0,,,,1,1,ACTIVE
REPLICATION,M0,73,1,0,,,,1,1,ACTIVE
REPLICATION,M0,74,1,0,,,,1,1,ACTIVE
REPLICATION,M0,75,1,0,,,,1,1,ACTIVE
REPLICATION,M0,76,1,0,,,,1,1,ACTIVE
REPLICATION,M0,77,1,0,,,,1,1,ACTIVE
REPLICATION,M0,78,1,0,,,,1,1,ACTIVE
REPLICATION,M0,79,1,0,,,,1,1,ACTIVE
REPLICATION,M0,80,1,0,,,,1,1,ACTIVE
REPLICATION,M0,81,1,0,,,,1,1,ACTIVE
REPLICATION,M0,82,1,0,,,,1,1,ACTIVE
REPLICATION,M0,83,1,0,,,,1,1,ACTIVE
REPLICATION,M0,84,1,0,,,,1,1,ACTIVE
REPLICATION,M0,85,1,0,,,,1,1,ACTIVE
REPLICATION,M0,86,1,0,,,,1,1,ACTIVE
REPLICATION,M0,87,1,0,,,,1,1,ACTIVE
REPLICATION,M0,88,1,0,,,,1,1,ACTIVE
REPLICATION,M0,89,1,0,,,,1,1,ACTIVE
REPLICATION,M0,90,1,0,,,,1,1,ACTIVE
REPLICATION,M0,91,1,0,,,,1,1,ACTIVE
REPLICATION,M0,92,1,0,,,,1,1,ACTIVE
REPLICATION,M0,93,1,0,,,,1,1,ACTIVE
REPLICATION,M0,94,1,0,,,,1,1,ACTIVE
REPLICATION,M0,95,1,0,,,,1,1,ACTIVE
REPLICATION,M0,96,1,0,,,,1,1,ACTIVE
REPLICATION,M0,97,1,0,,,,1,1,ACTIVE
REPLICATION,M0,98,1,0,,,,1,1,ACTIVE
REPLICATION,M0,99,1,0,,,,1,1,ACTIVE
REPLICATION,M0,100,1,0,,,,1,1,ACTIVE
REPLICATION,M0,101,1,0,,,,1,1,ACTIVE
REPLICATION,M0,102,1,0,,,,1,1,ACTIVE
REPLICATION,M0,103,1,0,,,,1,1,ACTIVE
REPLICATION,M0,104,1,0,,,,1,1,ACTIVE
REPLICATION,M0,105,1,0,,,,1,1,ACTIVE
REPLICATION,M0,106,1,0,,,,1,1,ACTIVE
REPLICATION,M0,107,1,0,,,,1,1,ACTIVE
REPLICATION,M0,108,1,0,,,,1,1,ACTIVE
REPLICATION,M0,109,1,0,,,,1,1,ACTIVE
REPLICATION,M0,110,1,0,,,,1,1,ACTIVE
REPLICATION,M0,111,1,0,,,,1,1,ACTIVE
REPLICATION,M0,112,1,0,,,,1,1,ACTIVE
REPLICATION,M0,113,1,0,,,,1,1,ACTIVE
REPLICATION,M0,114,1,0,,,,1,1,ACTIVE
REPLICATION,M0,115,1,0,,,,1,1,ACTIVE
REPLICATION,M0,116,1,0,,,,1,1,ACTIVE
REPLICATION,M0,117,1,0,,,,1,1,ACTIVE
REPLICATION,M0,118,1,0,,,,1,1,ACTIVE
REPLICATION,M0,119,1,0,,,,1,1,ACTIVE
REPLICATION,M0,120,1,0,,,,1,1,ACTIVE
REPLICATION,M0,121,1,0,,,,1,1,ACTIVE
REPLICATION,M0,122,1,0,,,,1,1,ACTIVE
REPLICATION,M0,123,1,0,,,,1,1,ACTIVE
