seed,context,gamma,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,max_efficiency_error,counterfactual_structural_evaluations
1039,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1039,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1040,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.383642514396752e-16,0.5,5.639404190661256e-17,5.639404190661256e-17,5.639404190661256e-17,1.1102230246251565e-16,20736
1040,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6640205310167595,0.516060697079269,0.8782803091985528,0.017642617735459144,0.12400516316172228,1.1102230246251565e-16,20736
1040,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1040,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1041,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.0806080071870546e-16,0.5,5.134346678645092e-17,5.134346678645092e-17,5.134346678645092e-17,1.1102230246251565e-16,20736
1041,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.716524335927799,0.38911073740692514,0.8704887271520851,0.03523930009185726,0.07780371131073362,1.1102230246251565e-16,20736
1041,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1041,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1042,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.839254439196414e-16,0.5,4.7320907319940244e-17,4.7320907319940244e-17,4.7320907319940244e-17,1.1102230246251565e-16,20736
1042,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6944090089850012,0.4046251113974279,0.8836764093428917,0.03471628490417523,0.0010562779974811875,1.1102230246251565e-16,20736
1042,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1042,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1043,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.660691423585735e-16,0.5,4.4344857059762265e-17,4.4344857059762265e-17,4.4344857059762265e-17,1.1102230246251565e-16,20736
1043,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6612854953225928,0.4799614758823817,0.8745303132128254,0.05909161707085162,0.0034255180295512614,1.1102230246251565e-16,20736
1043,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1043,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1044,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.97037513943138e-16,0.5,4.9506252323856345e-17,4.9506252323856345e-17,4.9506252323856345e-17,1.1102230246251565e-16,20736
1044,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7160654583192615,0.3961545422548132,0.882905246371533,0.049558494358173326,0.06661365994779611,1.1102230246251565e-16,20736
1044,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1044,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1045,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.8439046500768404e-16,0.5,4.739841083461402e-17,4.739841083461402e-17,4.739841083461402e-17,1.1102230246251565e-16,20736
1045,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6790567506712825,0.4535805019073665,0.8690039046615818,0.02109323917747663,0.06959558201602846,1.1102230246251565e-16,20736
1045,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1045,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1046,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.2038523598037393e-16,0.5,5.339753933006233e-17,5.339753933006233e-17,5.339753933006233e-17,1.1102230246251565e-16,20736
1046,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7127291434830652,0.4300333486233475,0.8767978202051463,0.11488082190798789,0.0752492876798576,1.1102230246251565e-16,20736
1046,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1046,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1047,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.8343924700791746e-16,0.5,4.7239874501319584e-17,4.7239874501319584e-17,4.7239874501319584e-17,1.1102230246251565e-16,20736
1047,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7043450949610877,0.40663337948932987,0.8814304089957771,0.016209304828879216,0.07109180866797545,1.1102230246251565e-16,20736
1047,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1047,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1048,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.301056802039459e-16,0.5,5.5017613367324323e-17,5.5017613367324323e-17,5.5017613367324323e-17,1.1102230246251565e-16,20736
1048,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7011970988452705,0.41788792581163786,0.8820378362967678,0.03781752880455264,0.06079709874424387,1.1102230246251565e-16,20736
1048,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1048,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1049,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.579757425475587e-16,0.5,4.299595709125979e-17,4.299595709125979e-17,4.299595709125979e-17,1.1102230246251565e-16,20736
1049,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6851161345366689,0.43935571598894024,0.8817726708019674,0.015631281332929403,0.05853480129096385,1.1102230246251565e-16,20736
1049,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1049,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1050,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.7228721122436734e-16,0.5,4.53812018707279e-17,4.53812018707279e-17,4.53812018707279e-17,1.1102230246251565e-16,20736
1050,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7019302386960138,0.4292668041774479,0.87840675406721,0.07005645763090411,0.06242547758846798,1.1102230246251565e-16,20736
1050,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1050,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1051,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.853755643253408e-16,0.5,4.756259405422347e-17,4.756259405422347e-17,4.756259405422347e-17,1.1102230246251565e-16,20736
1051,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7153515603001592,0.35575659231496276,0.8661875576269268,0.013956246152621827,0.013910046183355514,1.1102230246251565e-16,20736
1051,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1051,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1052,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.852214043289405e-16,0.5,4.753690072149009e-17,4.753690072149009e-17,4.753690072149009e-17,1.1102230246251565e-16,20736
1052,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7031957866240294,0.43509019852478503,0.8788494176041851,0.10074442170625497,0.051232478564235365,1.1102230246251565e-16,20736
1052,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1052,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1053,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.9627857242239814e-16,0.5,4.9379762070399694e-17,4.9379762070399694e-17,4.9379762070399694e-17,1.1102230246251565e-16,20736
1053,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6918371517056733,0.4160305253573063,0.8799058865290351,0.02715683265740978,0.026941412975882508,1.1102230246251565e-16,20736
1053,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1053,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1054,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.062803374635769e-16,0.5,5.1046722910596163e-17,5.1046722910596163e-17,5.1046722910596163e-17,1.1102230246251565e-16,20736
1054,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.695324955652997,0.41206717312095825,0.8850742945679266,0.05271475399380925,0.0026246616929831855,1.1102230246251565e-16,20736
1054,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1054,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1055,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.674726759521739e-16,0.5,4.4578779325362326e-17,4.4578779325362326e-17,4.4578779325362326e-17,1.1102230246251565e-16,20736
1055,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6858787868190636,0.46326172786232517,0.8848070031337989,0.07199941491002208,0.05471836459762751,1.1102230246251565e-16,20736
1055,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1055,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1056,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.616654180657984e-16,0.5,4.3610903010966414e-17,4.3610903010966414e-17,4.3610903010966414e-17,1.1102230246251565e-16,20736
1056,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.680024083679696,0.4340404424670112,0.8781885637742293,0.0017960413921200458,0.04245342567938008,1.1102230246251565e-16,20736
1056,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1056,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1057,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.3625175126922293e-16,0.5,5.604195854487051e-17,5.604195854487051e-17,5.604195854487051e-17,1.1102230246251565e-16,20736
1057,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6702115758569667,0.46353665182895937,0.8781649238417754,0.013564871453201986,0.05029123135879169,1.1102230246251565e-16,20736
1057,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1057,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1058,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.978049257933504e-16,0.5,4.9634154298891744e-17,4.9634154298891744e-17,4.9634154298891744e-17,1.1102230246251565e-16,20736
1058,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6671601676138119,0.5285866134700087,0.8889290413342593,0.10130098199782266,0.06929440652008881,1.1102230246251565e-16,20736
1058,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1058,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1059,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.903256248690949e-16,0.5,4.838760414484916e-17,4.838760414484916e-17,4.838760414484916e-17,1.1102230246251565e-16,20736
1059,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6623863564255255,0.4666373659690335,0.8802176387348727,0.026952915877626316,0.00835590736251645,1.1102230246251565e-16,20736
1059,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1059,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1060,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.53210335186306e-16,0.5,4.2201722531051006e-17,4.2201722531051006e-17,4.2201722531051006e-17,1.1102230246251565e-16,20736
1060,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.652883871645543,0.5049497346553664,0.8901490390155744,0.030147808598309588,0.029453137530971556,1.1102230246251565e-16,20736
1060,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1060,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1061,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.149260027562015e-16,0.5,5.2487667126033596e-17,5.2487667126033596e-17,5.2487667126033596e-17,1.1102230246251565e-16,20736
1061,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6942377676408279,0.3949924806190971,0.8736818980829625,0.015857266271797982,0.007297229938032044,1.1102230246251565e-16,20736
1061,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1061,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1062,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.7200938441766793e-16,0.5,4.533489740294466e-17,4.533489740294466e-17,4.533489740294466e-17,1.1102230246251565e-16,20736
1062,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6929001222309735,0.40093563756661166,0.8736336865376841,0.023363732982932848,0.007621476113074919,1.1102230246251565e-16,20736
1062,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1062,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1063,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.0231114107274327e-16,0.5,5.0385190178790555e-17,5.0385190178790555e-17,5.0385190178790555e-17,1.1102230246251565e-16,20736
1063,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6928678847715863,0.41463021515331,0.8763495100219543,0.038432673242305766,0.020593656289376403,1.1102230246251565e-16,20736
1063,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1063,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1064,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.846877735721703e-16,0.5,4.7447962262028395e-17,4.7447962262028395e-17,4.7447962262028395e-17,1.1102230246251565e-16,20736
1064,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6665497529529607,0.5080065686002696,0.8858238394014082,0.06519942475841312,0.06445552404819423,1.1102230246251565e-16,20736
1064,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1064,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1065,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.538329044025379e-16,0.5,4.230548406708966e-17,4.230548406708966e-17,4.230548406708966e-17,1.1102230246251565e-16,20736
1065,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6834929577300484,0.4574468038625706,0.881868583357629,0.03202985993433591,0.07395214838464542,1.1102230246251565e-16,20736
1065,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1065,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1066,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.129210757700506e-16,0.5,5.2153512628341774e-17,5.2153512628341774e-17,5.2153512628341774e-17,1.1102230246251565e-16,20736
1066,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7062145799853989,0.444573881561669,0.881668492394512,0.01637173495695351,0.17064642504928526,1.1102230246251565e-16,20736
1066,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1066,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1067,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.4254449631447984e-16,0.5,4.0424082719079977e-17,4.0424082719079977e-17,4.0424082719079977e-17,1.1102230246251565e-16,20736
1067,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6802244313153972,0.47592049561069366,0.8876559670812127,0.01408768165405014,0.11063121720525051,1.1102230246251565e-16,20736
1067,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1067,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1068,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.086926872973571e-16,0.5,5.1448781216226196e-17,5.1448781216226196e-17,5.1448781216226196e-17,1.1102230246251565e-16,20736
1068,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.670959263059612,0.46637511799472775,0.8837220145856873,0.018830326795815717,0.04845059031863196,1.1102230246251565e-16,20736
1068,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1068,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1069,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.867968856108335e-16,0.5,4.7799480935138923e-17,4.7799480935138923e-17,4.7799480935138923e-17,1.1102230246251565e-16,20736
1069,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7066223762714069,0.4176214340762449,0.8745598582304797,0.008206330099458937,0.12310687853295817,1.1102230246251565e-16,20736
1069,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1069,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1070,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.130701535687674e-16,0.5,5.217835892812791e-17,5.217835892812791e-17,5.217835892812791e-17,1.1102230246251565e-16,20736
1070,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6838213256102618,0.44862423710084876,0.8850665482491319,0.08431470481537705,0.000889183761484078,1.1102230246251565e-16,20736
1070,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1070,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1071,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.8170113540015163e-16,0.5,4.6950189233358613e-17,4.6950189233358613e-17,4.6950189233358613e-17,1.1102230246251565e-16,20736
1071,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6914076662579511,0.40462109565126414,0.8829918355211452,0.02332293207959586,0.00024737563391367013,1.1102230246251565e-16,20736
1071,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1071,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1072,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.842507045713871e-16,0.5,4.7375117428564525e-17,4.7375117428564525e-17,4.7375117428564525e-17,1.1102230246251565e-16,20736
1072,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6924229543150967,0.42099796025271813,0.8681893941149722,0.06190261389745731,0.017666140680669837,1.1102230246251565e-16,20736
1072,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1072,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1073,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.4605629491379616e-16,0.5,4.10093824856327e-17,4.10093824856327e-17,4.10093824856327e-17,1.1102230246251565e-16,20736
1073,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7106781173651905,0.3719055282939976,0.8730497751399767,0.018236610756210934,0.022246729119859646,1.1102230246251565e-16,20736
1073,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1073,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1074,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,3.3410796381928155e-16,0.5,5.568466063654695e-17,5.568466063654695e-17,5.568466063654695e-17,1.1102230246251565e-16,20736
1074,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7431261507972575,0.393667154063033,0.8740268222245992,0.0238732560872986,0.24096383407988706,1.1102230246251565e-16,20736
1074,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1074,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1075,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.965962097776185e-16,0.5,4.943270162960309e-17,4.943270162960309e-17,4.943270162960309e-17,1.1102230246251565e-16,20736
1075,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6601915474471507,0.5476933588659939,0.8908108210591409,0.12784428614922283,0.04542238527258763,1.1102230246251565e-16,20736
1075,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1075,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1076,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.6325275780895297e-16,0.5,4.3875459634825503e-17,4.3875459634825503e-17,4.3875459634825503e-17,1.1102230246251565e-16,20736
1076,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.695304422119254,0.44117235372238034,0.8761489351271164,0.006907130933121742,0.12368348228984852,1.1102230246251565e-16,20736
1076,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1076,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1077,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.558247023780064e-16,0.5,4.2637450396334403e-17,4.2637450396334403e-17,4.2637450396334403e-17,1.1102230246251565e-16,20736
1077,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.721266179474853,0.3723286381720101,0.8793773442423037,0.0005029494710092572,0.08357672006938506,1.1102230246251565e-16,20736
1077,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1077,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1078,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.8055509982251656e-16,0.5,4.675918330375277e-17,4.675918330375277e-17,4.675918330375277e-17,1.1102230246251565e-16,20736
1078,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7033420199483743,0.40128491222093055,0.869290327708737,0.021554959931252844,0.060555179278711214,1.1102230246251565e-16,20736
1078,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1078,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1079,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.494545910981804e-16,0.5,4.157576518303008e-17,4.157576518303008e-17,4.157576518303008e-17,1.1102230246251565e-16,20736
1079,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6845390357220634,0.4457160359031144,0.8908638754066004,0.04816790768204121,0.028156110099187365,1.1102230246251565e-16,20736
1079,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1079,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1080,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.863445700169997e-16,0.5,4.7724095002833297e-17,4.7724095002833297e-17,4.7724095002833297e-17,1.1102230246251565e-16,20736
1080,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.6809453471555243,0.48917497359879164,0.8914200275110724,0.03962305031966236,0.11298313914280375,1.1102230246251565e-16,20736
1080,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1080,TRAIN_CONFOUNDED,2.0,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1081,TRAIN_CONFOUNDED,2.0,EXACT_CF_SHAPLEY,1,2.816384549620548e-16,0.5,4.6939742493675815e-17,4.6939742493675815e-17,4.6939742493675815e-17,1.1102230246251565e-16,20736
1081,TRAIN_CONFOUNDED,2.0,OBS_ASSOC,0,0.7027865865901344,0.3907903630077774,0.8821686182211134,0.02596624379824901,0.01592244124849563,1.1102230246251565e-16,20736
1081,TRAIN_CONFOUNDED,2.0,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
