cohort,family,case,pass,state,selected_action,certificate_valid_before,digest_deterministic,mutated_world_certificate_accepted,stale_certificate_accepted,dropped_world_certificate_accepted,no_causal_truth_field,information_state,necessary_information_cost
REPLICATION,P2,66,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,67,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,68,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,69,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,70,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,71,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,72,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,73,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,74,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,75,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,76,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,77,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,78,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,79,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,80,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,81,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,82,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,83,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,84,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,85,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,86,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,87,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,88,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,89,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,90,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,91,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,92,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,93,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,94,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,95,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,96,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,97,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,98,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,99,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,100,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,101,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,102,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,103,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,104,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,105,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,106,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,107,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,108,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,109,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,110,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,111,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,112,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,113,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,114,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,115,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,116,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,117,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,118,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,119,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,120,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,121,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,122,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,123,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,124,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,125,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,126,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P2,127,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
REPLICATION,P3,0,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,1,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,2,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,3,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,4,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,5,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,6,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,7,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,8,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,9,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,10,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,11,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,12,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,13,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,14,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,15,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,16,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,17,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,18,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,19,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,20,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,21,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,22,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,23,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,24,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,25,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,26,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,27,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,28,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,29,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,30,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,31,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,32,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,33,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,34,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,35,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,36,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,37,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,38,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,39,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,40,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,41,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,42,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,43,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,44,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,45,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,46,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,47,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,48,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,49,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,50,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,51,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,52,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,53,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,54,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,55,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,56,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,57,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,58,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,59,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,60,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,61,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,62,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,63,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,64,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,65,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,66,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,67,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,68,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,69,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,70,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,71,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,72,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,73,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,74,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,75,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,76,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,77,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,78,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,79,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,80,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,81,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,82,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,83,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,84,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,85,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,86,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,87,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,88,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,89,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,90,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,91,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,92,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,93,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,94,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,95,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,96,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,97,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,98,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,99,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,100,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,101,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,102,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,103,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,104,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,105,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,106,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,107,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,108,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,109,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,110,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,111,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,112,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,113,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,114,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,115,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,116,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,117,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,118,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,119,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,120,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,121,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,122,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,123,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,124,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,125,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,126,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P3,127,1,ROBUST_ACTION,A,1,1,0,,,1,,
REPLICATION,P4,0,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,1,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,2,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,3,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,4,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,5,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,6,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,7,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,8,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,9,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,10,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,11,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,12,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,13,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,14,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,15,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,16,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,17,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,18,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,19,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,20,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,21,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,22,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,23,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,24,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,25,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,26,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,27,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,28,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,29,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,30,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,31,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,32,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,33,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,34,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,35,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,36,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,37,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,38,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,39,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,40,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,41,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,42,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,43,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,44,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,45,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,46,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,47,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,48,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,49,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,50,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,51,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,52,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,53,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,54,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,55,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,56,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,57,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,58,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,59,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,60,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,61,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,62,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,63,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,64,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,65,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,66,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,67,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,68,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,69,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,70,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,71,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,72,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,73,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,74,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,75,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,76,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,77,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,78,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,79,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,80,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,81,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,82,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,83,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,84,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,85,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,86,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,87,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,88,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,89,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,90,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,91,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,92,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,93,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,94,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,95,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,96,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,97,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,98,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,99,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,100,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,101,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,102,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,103,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,104,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,105,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,106,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,107,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,108,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,109,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,110,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,111,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
REPLICATION,P4,112,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
